province_territory,climate_zone,metro,sector,vintage,building_type,building_envelope_bin,year,equipment_config_id,equipment_stock_share_pct
NL,all,all,com,ex,university,all,2021,config_process_com_003,0.0506329113924051
NL,all,all,com,ex,warehouse,all,2021,config_lighting_com_001,1
NL,all,all,com,ex,warehouse,all,2021,config_lighting_com_002,0
NL,all,all,com,ex,warehouse,all,2021,config_lighting_com_003,0
NL,all,all,com,ex,warehouse,all,2021,config_motors_com_001,1
NL,all,all,com,ex,warehouse,all,2021,config_motors_com_002,0
NL,all,all,com,ex,warehouse,all,2021,config_motors_com_003,0
NL,all,all,com,ex,warehouse,all,2021,config_process_com_001,1
NL,all,all,com,ex,warehouse,all,2021,config_process_com_002,0
NL,all,all,com,ex,warehouse,all,2021,config_process_com_003,0
NL,all,all,com,ex,retail,all,2021,config_lighting_com_001,1
NL,all,all,com,ex,retail,all,2021,config_lighting_com_002,0
NL,all,all,com,ex,retail,all,2021,config_lighting_com_003,0
NL,all,all,com,ex,retail,all,2021,config_motors_com_001,1
NL,all,all,com,ex,retail,all,2021,config_motors_com_002,0
NL,all,all,com,ex,retail,all,2021,config_motors_com_003,0
NL,all,all,com,ex,retail,all,2021,config_process_com_001,0.932436563741975
NL,all,all,com,ex,retail,all,2021,config_process_com_002,0
NL,all,all,com,ex,retail,all,2021,config_process_com_003,0.0675634362580251
NL,all,all,com,ex,hotel,all,2021,config_lighting_com_001,1
NL,all,all,com,ex,hotel,all,2021,config_lighting_com_002,0
NL,all,all,com,ex,hotel,all,2021,config_lighting_com_003,0
NL,all,all,com,ex,hotel,all,2021,config_motors_com_001,1
NL,all,all,com,ex,hotel,all,2021,config_motors_com_002,0
NL,all,all,com,ex,hotel,all,2021,config_motors_com_003,0
NL,all,all,com,ex,hotel,all,2021,config_process_com_001,0.859720980518536
NL,all,all,com,ex,hotel,all,2021,config_process_com_002,0
NL,all,all,com,ex,hotel,all,2021,config_process_com_003,0.140279019481465
NL,all,all,com,ex,restaurant,all,2021,config_lighting_com_001,1
NL,all,all,com,ex,restaurant,all,2021,config_lighting_com_002,0
NL,all,all,com,ex,restaurant,all,2021,config_lighting_com_003,0
NL,all,all,com,ex,restaurant,all,2021,config_motors_com_001,1
NL,all,all,com,ex,restaurant,all,2021,config_motors_com_002,0
NL,all,all,com,ex,restaurant,all,2021,config_motors_com_003,0
NL,all,all,com,ex,restaurant,all,2021,config_process_com_001,0.859720980518536
NL,all,all,com,ex,restaurant,all,2021,config_process_com_002,0
NL,all,all,com,ex,restaurant,all,2021,config_process_com_003,0.140279019481465
NL,all,all,com,ex,other,all,2021,config_lighting_com_001,1
NL,all,all,com,ex,other,all,2021,config_lighting_com_002,0
NL,all,all,com,ex,other,all,2021,config_lighting_com_003,0
NL,all,all,com,ex,other,all,2021,config_motors_com_001,1
NL,all,all,com,ex,other,all,2021,config_motors_com_002,0
NL,all,all,com,ex,other,all,2021,config_motors_com_003,0
NL,all,all,com,ex,other,all,2021,config_process_com_001,0.942189371941438
NL,all,all,com,ex,other,all,2021,config_process_com_002,0.00950311694113347
NL,all,all,com,ex,other,all,2021,config_process_com_003,0.0483075111174285
NS,all,all,com,ex,hospital,all,2021,config_lighting_com_001,1
NS,all,all,com,ex,hospital,all,2021,config_lighting_com_002,0
NS,all,all,com,ex,hospital,all,2021,config_lighting_com_003,0
NS,all,all,com,ex,hospital,all,2021,config_motors_com_001,1
NS,all,all,com,ex,hospital,all,2021,config_motors_com_002,0
NS,all,all,com,ex,hospital,all,2021,config_motors_com_003,0
NS,all,all,com,ex,hospital,all,2021,config_process_com_001,0.804971198278227
NS,all,all,com,ex,hospital,all,2021,config_process_com_002,0
NS,all,all,com,ex,hospital,all,2021,config_process_com_003,0.195028801721773
NS,all,all,com,ex,outpatient,all,2021,config_lighting_com_001,1
NS,all,all,com,ex,outpatient,all,2021,config_lighting_com_002,0
NS,all,all,com,ex,outpatient,all,2021,config_lighting_com_003,0
NS,all,all,com,ex,outpatient,all,2021,config_motors_com_001,1
NS,all,all,com,ex,outpatient,all,2021,config_motors_com_002,0
NS,all,all,com,ex,outpatient,all,2021,config_motors_com_003,0
NS,all,all,com,ex,outpatient,all,2021,config_process_com_001,0.804971198278227
NS,all,all,com,ex,outpatient,all,2021,config_process_com_002,0
NS,all,all,com,ex,outpatient,all,2021,config_process_com_003,0.195028801721773
NS,all,all,com,ex,longtermcare,all,2021,config_lighting_com_001,1
NS,all,all,com,ex,longtermcare,all,2021,config_lighting_com_002,0
NS,all,all,com,ex,longtermcare,all,2021,config_lighting_com_003,0
NS,all,all,com,ex,longtermcare,all,2021,config_motors_com_001,1
NS,all,all,com,ex,longtermcare,all,2021,config_motors_com_002,0
NS,all,all,com,ex,longtermcare,all,2021,config_motors_com_003,0
NS,all,all,com,ex,longtermcare,all,2021,config_process_com_001,0.804971198278227
NS,all,all,com,ex,longtermcare,all,2021,config_process_com_002,0
NS,all,all,com,ex,longtermcare,all,2021,config_process_com_003,0.195028801721773
NS,all,all,com,ex,smalloffice,all,2021,config_lighting_com_001,1
NS,all,all,com,ex,smalloffice,all,2021,config_lighting_com_002,0
NS,all,all,com,ex,smalloffice,all,2021,config_lighting_com_003,0
NS,all,all,com,ex,smalloffice,all,2021,config_motors_com_001,1
NS,all,all,com,ex,smalloffice,all,2021,config_motors_com_002,0
NS,all,all,com,ex,smalloffice,all,2021,config_motors_com_003,0
NS,all,all,com,ex,smalloffice,all,2021,config_process_com_001,0.968523002421308
NS,all,all,com,ex,smalloffice,all,2021,config_process_com_002,0
NS,all,all,com,ex,smalloffice,all,2021,config_process_com_003,0.0314769975786925
NS,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_001,1
NS,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_002,0
NS,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_003,0
NS,all,all,com,ex,mediumoffice,all,2021,config_motors_com_001,1
NS,all,all,com,ex,mediumoffice,all,2021,config_motors_com_002,0
NS,all,all,com,ex,mediumoffice,all,2021,config_motors_com_003,0
NS,all,all,com,ex,mediumoffice,all,2021,config_process_com_001,0.968523002421308
NS,all,all,com,ex,mediumoffice,all,2021,config_process_com_002,0
NS,all,all,com,ex,mediumoffice,all,2021,config_process_com_003,0.0314769975786925
NS,all,all,com,ex,largeoffice,all,2021,config_lighting_com_001,1
NS,all,all,com,ex,largeoffice,all,2021,config_lighting_com_002,0
NS,all,all,com,ex,largeoffice,all,2021,config_lighting_com_003,0
NS,all,all,com,ex,largeoffice,all,2021,config_motors_com_001,1
NS,all,all,com,ex,largeoffice,all,2021,config_motors_com_002,0
NS,all,all,com,ex,largeoffice,all,2021,config_motors_com_003,0
NS,all,all,com,ex,largeoffice,all,2021,config_process_com_001,0.968523002421308
NS,all,all,com,ex,largeoffice,all,2021,config_process_com_002,0
NS,all,all,com,ex,largeoffice,all,2021,config_process_com_003,0.0314769975786925
NS,all,all,com,ex,school,all,2021,config_lighting_com_001,1
NS,all,all,com,ex,school,all,2021,config_lighting_com_002,0
NS,all,all,com,ex,school,all,2021,config_lighting_com_003,0
NS,all,all,com,ex,school,all,2021,config_motors_com_001,1
NS,all,all,com,ex,school,all,2021,config_motors_com_002,0
NS,all,all,com,ex,school,all,2021,config_motors_com_003,0
NS,all,all,com,ex,school,all,2021,config_process_com_001,0.949367088607595
NS,all,all,com,ex,school,all,2021,config_process_com_002,0
NS,all,all,com,ex,school,all,2021,config_process_com_003,0.0506329113924051
NS,all,all,com,ex,university,all,2021,config_lighting_com_001,1
NS,all,all,com,ex,university,all,2021,config_lighting_com_002,0
NS,all,all,com,ex,university,all,2021,config_lighting_com_003,0
NS,all,all,com,ex,university,all,2021,config_motors_com_001,1
NS,all,all,com,ex,university,all,2021,config_motors_com_002,0
NS,all,all,com,ex,university,all,2021,config_motors_com_003,0
NS,all,all,com,ex,university,all,2021,config_process_com_001,0.949367088607595
NS,all,all,com,ex,university,all,2021,config_process_com_002,0
NS,all,all,com,ex,university,all,2021,config_process_com_003,0.0506329113924051
NS,all,all,com,ex,warehouse,all,2021,config_lighting_com_001,1
NS,all,all,com,ex,warehouse,all,2021,config_lighting_com_002,0
NS,all,all,com,ex,warehouse,all,2021,config_lighting_com_003,0
NS,all,all,com,ex,warehouse,all,2021,config_motors_com_001,1
NS,all,all,com,ex,warehouse,all,2021,config_motors_com_002,0
NS,all,all,com,ex,warehouse,all,2021,config_motors_com_003,0
NS,all,all,com,ex,warehouse,all,2021,config_process_com_001,1
NS,all,all,com,ex,warehouse,all,2021,config_process_com_002,0
NS,all,all,com,ex,warehouse,all,2021,config_process_com_003,0
NS,all,all,com,ex,retail,all,2021,config_lighting_com_001,1
NS,all,all,com,ex,retail,all,2021,config_lighting_com_002,0
NS,all,all,com,ex,retail,all,2021,config_lighting_com_003,0
NS,all,all,com,ex,retail,all,2021,config_motors_com_001,1
NS,all,all,com,ex,retail,all,2021,config_motors_com_002,0
NS,all,all,com,ex,retail,all,2021,config_motors_com_003,0
NS,all,all,com,ex,retail,all,2021,config_process_com_001,0.932436563741975
NS,all,all,com,ex,retail,all,2021,config_process_com_002,0
NS,all,all,com,ex,retail,all,2021,config_process_com_003,0.0675634362580251
NS,all,all,com,ex,hotel,all,2021,config_lighting_com_001,1
NS,all,all,com,ex,hotel,all,2021,config_lighting_com_002,0
NS,all,all,com,ex,hotel,all,2021,config_lighting_com_003,0
NS,all,all,com,ex,hotel,all,2021,config_motors_com_001,1
NS,all,all,com,ex,hotel,all,2021,config_motors_com_002,0
NS,all,all,com,ex,hotel,all,2021,config_motors_com_003,0
NS,all,all,com,ex,hotel,all,2021,config_process_com_001,0.859720980518536
NS,all,all,com,ex,hotel,all,2021,config_process_com_002,0
NS,all,all,com,ex,hotel,all,2021,config_process_com_003,0.140279019481465
NS,all,all,com,ex,restaurant,all,2021,config_lighting_com_001,1
NS,all,all,com,ex,restaurant,all,2021,config_lighting_com_002,0
NS,all,all,com,ex,restaurant,all,2021,config_lighting_com_003,0
NS,all,all,com,ex,restaurant,all,2021,config_motors_com_001,1
NS,all,all,com,ex,restaurant,all,2021,config_motors_com_002,0
NS,all,all,com,ex,restaurant,all,2021,config_motors_com_003,0
NS,all,all,com,ex,restaurant,all,2021,config_process_com_001,0.859720980518536
NS,all,all,com,ex,restaurant,all,2021,config_process_com_002,0
NS,all,all,com,ex,restaurant,all,2021,config_process_com_003,0.140279019481465
NS,all,all,com,ex,other,all,2021,config_lighting_com_001,1
NS,all,all,com,ex,other,all,2021,config_lighting_com_002,0
NS,all,all,com,ex,other,all,2021,config_lighting_com_003,0
NS,all,all,com,ex,other,all,2021,config_motors_com_001,1
NS,all,all,com,ex,other,all,2021,config_motors_com_002,0
NS,all,all,com,ex,other,all,2021,config_motors_com_003,0
NS,all,all,com,ex,other,all,2021,config_process_com_001,0.942189371941438
NS,all,all,com,ex,other,all,2021,config_process_com_002,0.00950311694113347
NS,all,all,com,ex,other,all,2021,config_process_com_003,0.0483075111174285
ON,all,all,com,ex,hospital,all,2021,config_lighting_com_001,1
ON,all,all,com,ex,hospital,all,2021,config_lighting_com_002,0
ON,all,all,com,ex,hospital,all,2021,config_lighting_com_003,0
ON,all,all,com,ex,hospital,all,2021,config_motors_com_001,1
ON,all,all,com,ex,hospital,all,2021,config_motors_com_002,0
ON,all,all,com,ex,hospital,all,2021,config_motors_com_003,0
ON,all,all,com,ex,hospital,all,2021,config_process_com_001,0.840063606310416
ON,all,all,com,ex,hospital,all,2021,config_process_com_002,0.0946562329999582
ON,all,all,com,ex,hospital,all,2021,config_process_com_003,0.0652801606896263
ON,all,all,com,ex,outpatient,all,2021,config_lighting_com_001,1
ON,all,all,com,ex,outpatient,all,2021,config_lighting_com_002,0
ON,all,all,com,ex,outpatient,all,2021,config_lighting_com_003,0
ON,all,all,com,ex,outpatient,all,2021,config_motors_com_001,1
ON,all,all,com,ex,outpatient,all,2021,config_motors_com_002,0
ON,all,all,com,ex,outpatient,all,2021,config_motors_com_003,0
ON,all,all,com,ex,outpatient,all,2021,config_process_com_001,0.840063606310416
ON,all,all,com,ex,outpatient,all,2021,config_process_com_002,0.0946562329999582
ON,all,all,com,ex,outpatient,all,2021,config_process_com_003,0.0652801606896263
ON,all,all,com,ex,longtermcare,all,2021,config_lighting_com_001,1
ON,all,all,com,ex,longtermcare,all,2021,config_lighting_com_002,0
ON,all,all,com,ex,longtermcare,all,2021,config_lighting_com_003,0
ON,all,all,com,ex,longtermcare,all,2021,config_motors_com_001,1
ON,all,all,com,ex,longtermcare,all,2021,config_motors_com_002,0
ON,all,all,com,ex,longtermcare,all,2021,config_motors_com_003,0
ON,all,all,com,ex,longtermcare,all,2021,config_process_com_001,0.840063606310416
ON,all,all,com,ex,longtermcare,all,2021,config_process_com_002,0.0946562329999582
ON,all,all,com,ex,longtermcare,all,2021,config_process_com_003,0.0652801606896263
ON,all,all,com,ex,smalloffice,all,2021,config_lighting_com_001,1
ON,all,all,com,ex,smalloffice,all,2021,config_lighting_com_002,0
ON,all,all,com,ex,smalloffice,all,2021,config_lighting_com_003,0
ON,all,all,com,ex,smalloffice,all,2021,config_motors_com_001,1
ON,all,all,com,ex,smalloffice,all,2021,config_motors_com_002,0
ON,all,all,com,ex,smalloffice,all,2021,config_motors_com_003,0
ON,all,all,com,ex,smalloffice,all,2021,config_process_com_001,0.940578974098527
ON,all,all,com,ex,smalloffice,all,2021,config_process_com_002,0.0293143727780599
ON,all,all,com,ex,smalloffice,all,2021,config_process_com_003,0.0301066531234129
ON,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_001,1
ON,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_002,0
ON,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_003,0
ON,all,all,com,ex,mediumoffice,all,2021,config_motors_com_001,1
ON,all,all,com,ex,mediumoffice,all,2021,config_motors_com_002,0
ON,all,all,com,ex,mediumoffice,all,2021,config_motors_com_003,0
ON,all,all,com,ex,mediumoffice,all,2021,config_process_com_001,0.940578974098527
ON,all,all,com,ex,mediumoffice,all,2021,config_process_com_002,0.0293143727780599
ON,all,all,com,ex,mediumoffice,all,2021,config_process_com_003,0.0301066531234129
ON,all,all,com,ex,largeoffice,all,2021,config_lighting_com_001,1
ON,all,all,com,ex,largeoffice,all,2021,config_lighting_com_002,0
ON,all,all,com,ex,largeoffice,all,2021,config_lighting_com_003,0
ON,all,all,com,ex,largeoffice,all,2021,config_motors_com_001,1
ON,all,all,com,ex,largeoffice,all,2021,config_motors_com_002,0
ON,all,all,com,ex,largeoffice,all,2021,config_motors_com_003,0
ON,all,all,com,ex,largeoffice,all,2021,config_process_com_001,0.940578974098527
ON,all,all,com,ex,largeoffice,all,2021,config_process_com_002,0.0293143727780599
ON,all,all,com,ex,largeoffice,all,2021,config_process_com_003,0.0301066531234129
ON,all,all,com,ex,school,all,2021,config_lighting_com_001,1
ON,all,all,com,ex,school,all,2021,config_lighting_com_002,0
ON,all,all,com,ex,school,all,2021,config_lighting_com_003,0
ON,all,all,com,ex,school,all,2021,config_motors_com_001,1
ON,all,all,com,ex,school,all,2021,config_motors_com_002,0
ON,all,all,com,ex,school,all,2021,config_motors_com_003,0
ON,all,all,com,ex,school,all,2021,config_process_com_001,0.925208095315815
ON,all,all,com,ex,school,all,2021,config_process_com_002,0.0413742451444426
ON,all,all,com,ex,school,all,2021,config_process_com_003,0.0334176595397421
ON,all,all,com,ex,university,all,2021,config_lighting_com_001,1
ON,all,all,com,ex,university,all,2021,config_lighting_com_002,0
ON,all,all,com,ex,university,all,2021,config_lighting_com_003,0
ON,all,all,com,ex,university,all,2021,config_motors_com_001,1
ON,all,all,com,ex,university,all,2021,config_motors_com_002,0
ON,all,all,com,ex,university,all,2021,config_motors_com_003,0
ON,all,all,com,ex,university,all,2021,config_process_com_001,0.925208095315815
ON,all,all,com,ex,university,all,2021,config_process_com_002,0.0413742451444426
ON,all,all,com,ex,university,all,2021,config_process_com_003,0.0334176595397421
ON,all,all,com,ex,warehouse,all,2021,config_lighting_com_001,1
ON,all,all,com,ex,warehouse,all,2021,config_lighting_com_002,0
ON,all,all,com,ex,warehouse,all,2021,config_lighting_com_003,0
ON,all,all,com,ex,warehouse,all,2021,config_motors_com_001,1
ON,all,all,com,ex,warehouse,all,2021,config_motors_com_002,0
ON,all,all,com,ex,warehouse,all,2021,config_motors_com_003,0
ON,all,all,com,ex,warehouse,all,2021,config_process_com_001,1
ON,all,all,com,ex,warehouse,all,2021,config_process_com_002,0
ON,all,all,com,ex,warehouse,all,2021,config_process_com_003,0
ON,all,all,com,ex,retail,all,2021,config_lighting_com_001,1
ON,all,all,com,ex,retail,all,2021,config_lighting_com_002,0
ON,all,all,com,ex,retail,all,2021,config_lighting_com_003,0
ON,all,all,com,ex,retail,all,2021,config_motors_com_001,1
ON,all,all,com,ex,retail,all,2021,config_motors_com_002,0
ON,all,all,com,ex,retail,all,2021,config_motors_com_003,0
ON,all,all,com,ex,retail,all,2021,config_process_com_001,0.947814451382694
ON,all,all,com,ex,retail,all,2021,config_process_com_002,0.0221393236558268
ON,all,all,com,ex,retail,all,2021,config_process_com_003,0.0300462249614792
ON,all,all,com,ex,hotel,all,2021,config_lighting_com_001,1
ON,all,all,com,ex,hotel,all,2021,config_lighting_com_002,0
ON,all,all,com,ex,hotel,all,2021,config_lighting_com_003,0
ON,all,all,com,ex,hotel,all,2021,config_motors_com_001,1
ON,all,all,com,ex,hotel,all,2021,config_motors_com_002,0
ON,all,all,com,ex,hotel,all,2021,config_motors_com_003,0
ON,all,all,com,ex,hotel,all,2021,config_process_com_001,0.882340786047857
ON,all,all,com,ex,hotel,all,2021,config_process_com_002,0.0443236764888209
ON,all,all,com,ex,hotel,all,2021,config_process_com_003,0.0733355374633219
ON,all,all,com,ex,restaurant,all,2021,config_lighting_com_001,1
ON,all,all,com,ex,restaurant,all,2021,config_lighting_com_002,0
ON,all,all,com,ex,restaurant,all,2021,config_lighting_com_003,0
ON,all,all,com,ex,restaurant,all,2021,config_motors_com_001,1
ON,all,all,com,ex,restaurant,all,2021,config_motors_com_002,0
ON,all,all,com,ex,restaurant,all,2021,config_motors_com_003,0
ON,all,all,com,ex,restaurant,all,2021,config_process_com_001,0.882340786047857
ON,all,all,com,ex,restaurant,all,2021,config_process_com_002,0.0443236764888209
ON,all,all,com,ex,restaurant,all,2021,config_process_com_003,0.0733355374633219
ON,all,all,com,ex,other,all,2021,config_lighting_com_001,1
ON,all,all,com,ex,other,all,2021,config_lighting_com_002,0
ON,all,all,com,ex,other,all,2021,config_lighting_com_003,0
ON,all,all,com,ex,other,all,2021,config_motors_com_001,1
ON,all,all,com,ex,other,all,2021,config_motors_com_002,0
ON,all,all,com,ex,other,all,2021,config_motors_com_003,0
ON,all,all,com,ex,other,all,2021,config_process_com_001,0.949367088607595
ON,all,all,com,ex,other,all,2021,config_process_com_002,0.0261075949367089
ON,all,all,com,ex,other,all,2021,config_process_com_003,0.0245253164556962
PE,all,all,com,ex,hospital,all,2021,config_lighting_com_001,1
PE,all,all,com,ex,hospital,all,2021,config_lighting_com_002,0
PE,all,all,com,ex,hospital,all,2021,config_lighting_com_003,0
PE,all,all,com,ex,hospital,all,2021,config_motors_com_001,1
PE,all,all,com,ex,hospital,all,2021,config_motors_com_002,0
PE,all,all,com,ex,hospital,all,2021,config_motors_com_003,0
PE,all,all,com,ex,hospital,all,2021,config_process_com_001,0.804971198278227
PE,all,all,com,ex,hospital,all,2021,config_process_com_002,0
PE,all,all,com,ex,hospital,all,2021,config_process_com_003,0.195028801721773
PE,all,all,com,ex,outpatient,all,2021,config_lighting_com_001,1
PE,all,all,com,ex,outpatient,all,2021,config_lighting_com_002,0
PE,all,all,com,ex,outpatient,all,2021,config_lighting_com_003,0
PE,all,all,com,ex,outpatient,all,2021,config_motors_com_001,1
PE,all,all,com,ex,outpatient,all,2021,config_motors_com_002,0
PE,all,all,com,ex,outpatient,all,2021,config_motors_com_003,0
PE,all,all,com,ex,outpatient,all,2021,config_process_com_001,0.804971198278227
PE,all,all,com,ex,outpatient,all,2021,config_process_com_002,0
PE,all,all,com,ex,outpatient,all,2021,config_process_com_003,0.195028801721773
PE,all,all,com,ex,longtermcare,all,2021,config_lighting_com_001,1
PE,all,all,com,ex,longtermcare,all,2021,config_lighting_com_002,0
PE,all,all,com,ex,longtermcare,all,2021,config_lighting_com_003,0
PE,all,all,com,ex,longtermcare,all,2021,config_motors_com_001,1
PE,all,all,com,ex,longtermcare,all,2021,config_motors_com_002,0
PE,all,all,com,ex,longtermcare,all,2021,config_motors_com_003,0
PE,all,all,com,ex,longtermcare,all,2021,config_process_com_001,0.804971198278227
PE,all,all,com,ex,longtermcare,all,2021,config_process_com_002,0
PE,all,all,com,ex,longtermcare,all,2021,config_process_com_003,0.195028801721773
PE,all,all,com,ex,smalloffice,all,2021,config_lighting_com_001,1
PE,all,all,com,ex,smalloffice,all,2021,config_lighting_com_002,0
PE,all,all,com,ex,smalloffice,all,2021,config_lighting_com_003,0
PE,all,all,com,ex,smalloffice,all,2021,config_motors_com_001,1
PE,all,all,com,ex,smalloffice,all,2021,config_motors_com_002,0
PE,all,all,com,ex,smalloffice,all,2021,config_motors_com_003,0
PE,all,all,com,ex,smalloffice,all,2021,config_process_com_001,0.968523002421308
PE,all,all,com,ex,smalloffice,all,2021,config_process_com_002,0
PE,all,all,com,ex,smalloffice,all,2021,config_process_com_003,0.0314769975786925
PE,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_001,1
PE,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_002,0
PE,all,all,com,ex,mediumoffice,all,2021,config_lighting_com_003,0
PE,all,all,com,ex,mediumoffice,all,2021,config_motors_com_001,1
PE,all,all,com,ex,mediumoffice,all,2021,config_motors_com_002,0
PE,all,all,com,ex,mediumoffice,all,2021,config_motors_com_003,0
PE,all,all,com,ex,mediumoffice,all,2021,config_process_com_001,0.968523002421308
PE,all,all,com,ex,mediumoffice,all,2021,config_process_com_002,0
PE,all,all,com,ex,mediumoffice,all,2021,config_process_com_003,0.0314769975786925
PE,all,all,com,ex,largeoffice,all,2021,config_lighting_com_001,1
PE,all,all,com,ex,largeoffice,all,2021,config_lighting_com_002,0
PE,all,all,com,ex,largeoffice,all,2021,config_lighting_com_003,0
PE,all,all,com,ex,largeoffice,all,2021,config_motors_com_001,1
PE,all,all,com,ex,largeoffice,all,2021,config_motors_com_002,0
PE,all,all,com,ex,largeoffice,all,2021,config_motors_com_003,0
PE,all,all,com,ex,largeoffice,all,2021,config_process_com_001,0.968523002421308
PE,all,all,com,ex,largeoffice,all,2021,config_process_com_002,0
PE,all,all,com,ex,largeoffice,all,2021,config_process_com_003,0.0314769975786925
PE,all,all,com,ex,school,all,2021,config_lighting_com_001,1
PE,all,all,com,ex,school,all,2021,config_lighting_com_002,0
PE,all,all,com,ex,school,all,2021,config_lighting_com_003,0
PE,all,all,com,ex,school,all,2021,config_motors_com_001,1
PE,all,all,com,ex,school,all,2021,config_motors_com_002,0
PE,all,all,com,ex,school,all,2021,config_motors_com_003,0
PE,all,all,com,ex,school,all,2021,config_process_com_001,0.949367088607595
PE,all,all,com,ex,school,all,2021,config_process_com_002,0
PE,all,all,com,ex,school,all,2021,config_process_com_003,0.0506329113924051
PE,all,all,com,ex,university,all,2021,config_lighting_com_001,1
PE,all,all,com,ex,university,all,2021,config_lighting_com_002,0
PE,all,all,com,ex,university,all,2021,config_lighting_com_003,0
PE,all,all,com,ex,university,all,2021,config_motors_com_001,1
PE,all,all,com,ex,university,all,2021,config_motors_com_002,0
PE,all,all,com,ex,university,all,2021,config_motors_com_003,0
PE,all,all,com,ex,university,all,2021,config_process_com_001,0.949367088607595
PE,all,all,com,ex,university,all,2021,config_process_com_002,0
PE,all,all,com,ex,university,all,2021,config_process_com_003,0.0506329113924051
PE,all,all,com,ex,warehouse,all,2021,config_lighting_com_001,1
PE,all,all,com,ex,warehouse,all,2021,config_lighting_com_002,0
PE,all,all,com,ex,warehouse,all,2021,config_lighting_com_003,0
PE,all,all,com,ex,warehouse,all,2021,config_motors_com_001,1
PE,all,all,com,ex,warehouse,all,2021,config_motors_com_002,0
PE,all,all,com,ex,warehouse,all,2021,config_motors_com_003,0
PE,all,all,com,ex,warehouse,all,2021,config_process_com_001,1
PE,all,all,com,ex,warehouse,all,2021,config_process_com_002,0
PE,all,all,com,ex,warehouse,all,2021,config_process_com_003,0
PE,all,all,com,ex,retail,all,2021,config_lighting_com_001,1
PE,all,all,com,ex,retail,all,2021,config_lighting_com_002,0
PE,all,all,com,ex,retail,all,2021,config_lighting_com_003,0
PE,all,all,com,ex,retail,all,2021,config_motors_com_001,1
PE,all,all,com,ex,retail,all,2021,config_motors_com_002,0
PE,all,all,com,ex,retail,all,2021,config_motors_com_003,0
PE,all,all,com,ex,retail,all,2021,config_process_com_001,0.932436563741975
PE,all,all,com,ex,retail,all,2021,config_process_com_002,0
PE,all,all,com,ex,retail,all,2021,config_process_com_003,0.0675634362580251
PE,all,all,com,ex,hotel,all,2021,config_lighting_com_001,1
PE,all,all,com,ex,hotel,all,2021,config_lighting_com_002,0
PE,all,all,com,ex,hotel,all,2021,config_lighting_com_003,0
PE,all,all,com,ex,hotel,all,2021,config_motors_com_001,1
PE,all,all,com,ex,hotel,all,2021,config_motors_com_002,0
PE,all,all,com,ex,hotel,all,2021,config_motors_com_003,0
PE,all,all,com,ex,hotel,all,2021,config_process_com_001,0.859720980518536
PE,all,all,com,ex,hotel,all,2021,config_process_com_002,0
PE,all,all,com,ex,hotel,all,2021,config_process_com_003,0.140279019481465
PE,all,all,com,ex,restaurant,all,2021,config_lighting_com_001,1
PE,all,all,com,ex,restaurant,all,2021,config_lighting_com_002,0
PE,all,all,com,ex,restaurant,all,2021,config_lighting_com_003,0
PE,all,all,com,ex,restaurant,all,2021,config_motors_com_001,1
PE,all,all,com,ex,restaurant,all,2021,config_motors_com_002,0
PE,all,all,com,ex,restaurant,all,2021,config_motors_com_003,0
PE,all,all,com,ex,restaurant,all,2021,config_process_com_001,0.859720980518536
PE,all,all,com,ex,restaurant,all,2021,config_process_com_002,0
PE,all,all,com,ex,restaurant,all,2021,config_process_com_003,0.140279019481465
PE,all,all,com,ex,other,all,2021,config_lighting_com_001,1
PE,all,all,com,ex,other,all,2021,config_lighting_com_002,0
PE,all,all,com,ex,other,all,2021,config_lighting_com_003,0
PE,all,all,com,ex,other,all,2021,config_motors_com_001,1
PE,all,all,com,ex,other,all,2021,config_motors_com_002,0
PE,all,all,com,ex,other,all,2021,config_motors_com_003,0
PE,all,all,com,ex,other,all,2021,config_process_com_001,0.942189371941438
PE,all,all,com,ex,other,all,2021,config_process_com_002,0.00950311694113347
PE,all,all,com,ex,other,all,2021,config_process_com_003,0.0483075111174285
QC,all,all,com,ex,hospital,all,2021,config_lighting_com_001,1
QC,all,all,com,ex,hospital,all,2021,config_lighting_com_002,0
QC,all,all,com,ex,hospital,all,2021,config_lighting_com_003,0
QC,all,all,com,ex,hospital,all,2021,config_motors_com_001,1
QC,all,all,com,ex,hospital,all,2021,config_motors_com_002,0
QC,all,all,com,ex,hospital,all,2021,config_motors_com_003,0
QC,all,all,com,ex,hospital,all,2021,config_process_com_001,0.840063606310416
QC,all,all,com,ex,hospital,all,2021,config_process_com_002,0.0946562329999582
QC,all,all,com,ex,hospital,all,2021,config_process_com_003,0.0652801606896263
QC,all,all,com,ex,outpatient,all,2021,config_lighting_com_001,1
QC,all,all,com,ex,outpatient,all,2021,config_lighting_com_002,0
QC,all,all,com,ex,outpatient,all,2021,config_lighting_com_003,0
QC,all,all,com,ex,outpatient,all,2021,config_motors_com_001,1
QC,all,all,com,ex,outpatient,all,2021,config_motors_com_002,0
